ReporterName,PartnerName,1988 in 1000 USD ,1989 in 1000 USD ,1990 in 1000 USD ,1991 in 1000 USD ,1992 in 1000 USD ,1993 in 1000 USD ,1994 in 1000 USD ,1995 in 1000 USD ,1996 in 1000 USD ,1997 in 1000 USD ,1998 in 1000 USD ,1999 in 1000 USD ,2000 in 1000 USD ,2001 in 1000 USD ,2002 in 1000 USD ,2003 in 1000 USD ,2004 in 1000 USD ,2005 in 1000 USD ,2006 in 1000 USD ,2007 in 1000 USD ,2008 in 1000 USD ,2009 in 1000 USD ,2010 in 1000 USD ,2011 in 1000 USD ,2012 in 1000 USD ,2013 in 1000 USD ,2014 in 1000 USD ,2015 in 1000 USD ,2016 in 1000 USD ,2017 in 1000 USD ,2018 in 1000 USD 
Lesotho,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6934.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,South Africa,0,0,0,0,0,0,0,0,0,0,0,0,22.671,5.153,29.562,70.034,31.246,0,0,0,15.725,14.992,23.329,32.755,44.956,36.054,56.458,0,0,2.018,0
Lesotho,South Africa,0,0,0,0,0,0,0,0,0,0,0,0,1047.236,1215.452,1065.373,1255.777,118.788,0,0,0,1006.477,885.577,432.08,2089.673,1913.526,4010.315,2927.227,362.556,0,237.272,0
Lesotho,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,788.713,0,923.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesotho,"Other Asia, nes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0
Lesotho,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156,0,0,0
Lesotho,South Africa,0,0,0,0,0,0,0,0,0,0,0,0,127.166,7.316,18.049,1.075,50.785,0,0,0,26.163,17.933,0,8.049,24.159,0,14.998,4.888,0,1.937,0
Lesotho,South Africa,0,0,0,0,0,0,0,0,0,0,0,0,258.031,874.265,11544.229,6427.771,7121.262,0,0,0,3922.982,7021.233,4016.569,3202.361,3506.702,4142.93,2625.297,1205.678,0,22568.742,0
Lithuania,Azerbaijan,0,0,0,0,0,0,52.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.184,0,0,0,0
Lithuania,Belarus,0,0,0,0,0,0,1037.208,0,0,669.1,3784.448,4016.989,1075.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.281,0,0,0,0,0
Lithuania,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.253,0,0,0,0,0,0,0,2.429,2.194,27.777,17.258,0.865,1.963,1.458
Lithuania,Denmark,0,0,0,0,0,0,0,0,0,0,1440.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.624,76.919,27.589,0,0,0,0
Lithuania,Estonia,0,0,0,0,0,0,107.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.949,0,0,26.984,42.029,0,0
Lithuania,Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.791,0,0,0,0
Lithuania,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.227,0,0,0,0,0,0,0,0,0,10.05,0,0,0,0
Lithuania,United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.117,0.05,0.026,0
Lithuania,Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.609,20.776,0,0,0,0,0
Lithuania,Italy,0,0,0,0,0,0,0,0,0,0,1409.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.398,31.422,26.543,0,5.486,0
Lithuania,Kazakhstan,0,0,0,0,0,0,608.153,1958.699,584.6,3370.699,10.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Latvia,0,0,0,0,0,0,2377.743,0,0,26.1,10.456,0,0,0,0,0,0,0,0,0,0,0,0,0,142.819,0,0,33.896,8.337,0,0
Lithuania,Latvia,0,0,0,0,0,0,0,0,0,0,22.464,0,0,0,0,0,0,0,0,0,0,0,0,0,1135.27,44.682,271.6,298.909,9.257,0,0
Lithuania,Moldova,0,0,0,0,0,0,0,846.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550.323,0,0,0,0
Lithuania,Poland,0,0,0,0,0,0,484.667,35.899,0,0,31.35,0,0,0,0,0,0,0,0,0,0,0,0,0,109.45,0,90.525,0,0,0,0
Lithuania,Poland,0,0,0,0,0,0,11.955,33.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.32,52.828,367.989,71.43,5.455,0,0
Lithuania,Portugal,0,0,0,0,0,0,0,0,0,1204.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Russian Federation,0,0,0,0,0,0,34.891,0,0,14.899,140.414,615.146,39.616,0,0,0,0,0,0,0,0,0,0,0.609,7.908,0,0,0,0,0,0
Lithuania,Russian Federation,0,0,0,0,0,0,0,542.699,0,170.8,26.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0,0,0,0
Lithuania,Slovak Republic,0,0,0,0,0,0,51.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Slovak Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.747,0,0
Lithuania,Sweden,0,0,0,0,0,0,0,8.6,0,0,0,0,0,0,0,0,464.573,0,0,0,0,0,0,0,0,0,0,79.714,0,0,0
Lithuania,Tunisia,0,0,0,0,0,0,0,0,0,0,879.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Ukraine,0,0,0,0,0,0,75.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Ukraine,0,0,0,0,0,0,0,616.5,144,0,0,76.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.343,0,0,0,0
Lithuania,Unspecified,0,0,0,0,0,0,0.083,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,United States,0,0,0,0,0,0,0,0,0,0,0,74.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11348.307,0,0,6514.164,0,117.036,17115.713,31269.626,12717.143,0
Lithuania,Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.961,0,0,0,115.686,46.049,212.075,191.148,1032.688,10.486
Lithuania,Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.902,0.84,1.782,27.259,3.977,20.531,47.91,69.755,47.198,116.146
Lithuania,Azerbaijan,0,0,0,0,0,0,0,0,0,121.5,17.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2815.738,9954.304,0,0,780.565,930.505,5015.607,8.198,0
Lithuania,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.458,11.885,0,18.199,53.256
Lithuania,Bulgaria,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8624.879,0,0,0,6442.023
Lithuania,Belarus,0,0,0,0,0,0,717.806,0,3027.699,17044.8,8648.166,14967.031,8960.361,22413.944,2675.892,14870.052,34040.626,18223.08,14642.431,1164.391,16771.685,2853.585,0,0,0,5686.501,0,0,0,0,0
Lithuania,Belarus,0,0,0,0,0,0,0,0,0,80,42.86,0,0,0,0,13.782,0,0,0,0,0,0,710.427,0,532.312,0,0,0,0,0,0
Lithuania,Bunkers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Switzerland,0,0,0,0,0,0,0,0,0,0,0,256.252,0,6746.769,388.739,2429.048,0,0,0,0,0.02,0,0,0,0,0,0,0,38.727,0,2.858
Lithuania,Switzerland,0,0,0,0,0,0,0,0,164.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0,1.482,3.207,0.213,4.287,2.222,0.042,9.045
Lithuania,China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0
Lithuania,"Congo, Rep.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757.797,0,0,0,0,0,0,0,0,0
Lithuania,Cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22260.717,0,0,0,0
Lithuania,Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.694,0,27.541,0,0,179.688
Lithuania,Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.456,51.354,11.992,14.031,27.54,28.344,30.86,57.193,14.604,16.966,82.273,134.041
Lithuania,Germany,0,0,0,0,0,0,0,0,0,1.399,1.351,0,0,1941.81,16350.019,1258.544,0,2282.619,0,17861.762,16911.85,5197.577,29564.544,38295.879,37132.332,26017.934,7324.137,13867.369,27060.26,19374.854,17810.268
Lithuania,Germany,0,0,0,0,0,0,10.875,105.5,56.199,57.399,58.475,38.783,40.388,16.982,17.489,27.409,952.256,104.527,112.571,65.612,22.113,180.622,338.737,136.297,116.288,319.207,376.991,148.72,133.981,284.038,351.775
Lithuania,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,1091.54,4257.711,2623.505,1061.997,6696.131,256.921,17777.486,6678.643,3488.43,4737.123,6701.114,3531.872,2937.397,1138.465,1723.365,1662.849,4270.529,2004.246
Lithuania,Denmark,0,0,0,0,0,0,0,4.1,5.699,14.1,0,1.701,38.59,38.528,0,0,4203.889,0,5.053,11.285,27.03,45.388,104.465,55.945,22.159,57.4,5008.548,2363.595,1004.442,41.565,402.46
Lithuania,Algeria,0,0,0,0,0,0,0,0,0,0,0,0,0,221.121,0,0,0,0,0,14563.969,75078.331,13017.321,0,0,0,9334.567,0,9249.586,12019.931,4211.162,0
Lithuania,"Egypt, Arab Rep.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398.409,10328.67,0,8210.424,0,0,58852.071,1049.12,1196.033,0,7780.052
Lithuania,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983.476,0,7839.367,43908.221,18376.254,6148.343,5976.584,23583.529,10189.453,18578.852,15722.634,8237.457,33099.694,52669.275,78260.2,57547.08,41021.184
Lithuania,Estonia,0,0,0,0,0,0,24.768,6.3,10,17.1,40.417,0,136.113,618.861,1646.231,3096.124,4206.951,1657.995,31.617,95.613,2143.134,1311.304,313.336,371.708,616.957,1201.692,2659.652,494.477,523.538,3178.513,360.412
Lithuania,Estonia,0,0,0,0,0,0,0,12.399,0,0,4.467,6.551,100.92,0,164.296,0,11.628,3.769,6.698,163.623,1310.164,233.83,186.522,35.304,12.04,0,153.608,306.303,142.776,266.611,363.634
Lithuania,Finland,0,0,0,0,0,0,0,0,0,0,1166.824,0,0,0,0,0,0,0,88.78,811.216,2870.821,3663.682,0,1098.978,0,0,0,0,0,0,2135.48
Lithuania,Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171.509,0,0,0,13.781,0,0,29.418,56.293,16.255,85.141,31.541,2763.613,1662.222,92.25
Lithuania,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6364.994,821.911,0,2520.662,0,0,0,0,9120.845,1298.217,338.097,0,9815.848,1636.867,5675.89,223.317,2821.79
Lithuania,France,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.017,0,21.532,8.239,23.621,118.121,4.804,0,0,5.319,0,0,1.959,7.116,1.011,0.925,2.963,21.388
Lithuania,Faeroe Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2065.417,1735.816,2196.097,1376.61,1279.691,0,0,0,0,0,0
Lithuania,United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434.592,458.949,0,556.092,0,3874.264,216.673,3.968,0.055,0,10903.825,1191.453,1006.482,9781.48,637.654,797.081,3942.769
Lithuania,United Kingdom,0,0,0,0,0,0,0,0,0,0,0,2.711,0,0,13.222,5.646,1.662,4.241,2.836,0,1041.944,2.924,2.926,0.037,3.951,6.398,0,0.067,0,0,0
Lithuania,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331
Lithuania,Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2755.25,0,0,0,0
Lithuania,Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832.598
Lithuania,Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.527,0
Lithuania,Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.524
Lithuania,Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8258.891,0,0,0,0
Lithuania,Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.577,11.273,24.222,0
Lithuania,Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.047,0,0,0,0,0,0,0,27.918,0,0,0
Lithuania,Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.696,8426.442,0,899.885,0,28.883,0,0,0
Lithuania,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11935.1,0,0
Lithuania,Ireland,0,0,0,0,0,0,0,0,0,0,0,70.113,0,0,0,0,0,0,0,1052.224,0,0,0.154,0,3839.181,0,0,0,0,0,889.239
Lithuania,"Iran, Islamic Rep.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258394.793,286073.718,269898.933,44379.257,12790.487,0,0
Lithuania,Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4452.756,0,0,0,0,0,0,0,0,0,0,5815.26,0
Lithuania,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3406.302,0,0,0,0,0,7011.81,0,75.214,1729.321,275.351,2161.16,5588.953,8501.321
Lithuania,Italy,0,0,0,0,0,0,0,0,0,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.691,0,0,0.059,59.029,82.19
Lithuania,Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177,0
Lithuania,Kazakhstan,0,0,0,0,0,0,0,781.199,667.8,0,0,6.449,0,0,5748.039,565.027,0,0,177.105,76.407,187.221,0,0,0.837,11068.396,0,0,0,0,0,10.606
Lithuania,Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464.579,0,0,0,5234.744,28348.745,20639.078,0,10516.831
Lithuania,"Korea, Rep.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13335.45,0,0,0
Lithuania,Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4195.762,0,0,0,0,0,0,0,0,903.093,0
Lithuania,Libya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10563.232,0,35354.856,10144.496,0,7684.994,0,9833.907,4126.256,0,0,0
Lithuania,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099.935,0,0,0,0,0,0,0,0,0
Lithuania,Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.011
Lithuania,Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51,21.43,0,28.949
Lithuania,Latvia,0,0,0,0,0,0,618.532,314.199,34,1053.3,75.837,231.419,1.259,88.022,0,1296.399,6868.743,6826.596,3200.888,7194.153,48692.351,69887.109,65059.708,28872.051,43085.632,35965.391,49310.594,47778.984,64885.565,81937.695,65532.411
Lithuania,Latvia,0,0,0,0,0,0,0,2.6,4.8,123.1,0,2.625,12.466,17.958,243.246,283.629,209.98,1191.393,14303.241,7991.608,16573.993,5184.005,22800.706,17339.071,24797.953,13458.853,10261.028,6940.412,6394.694,4804.066,8119.373
Lithuania,Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4669.181,0,0,24945.137,46132.692,15904.11,0,4499.584,0,9144.846,8582.173,4921.396,0,0,0
Lithuania,Moldova,0,0,0,0,0,0,0,0,0,0,0,0,0,1162.529,0,410.674,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0,0.448
Lithuania,Moldova,0,0,0,0,0,0,0,0,98,0,0,0,0,0,86.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4921.487,795.229,0,0,9402.035,0,0,4011.308,2931.841,11374.84,7771.366,9845.091,11023.638
Lithuania,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4078.663,0,5771.047,0,12315.528,0,0,0,0,0
Lithuania,Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7066.844,0,0,0,0,0,6640.241,0
Lithuania,Malaysia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042.841,3647.609,0,926.357,0,0,0,0
Lithuania,Namibia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2148.276,9002.224,0,0
Lithuania,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2347.148,5339.477,2368.39,3250.842,6681.022,16070.473,6336.639,6115.062,16680.573,32547.753,32377.015
Lithuania,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0,0,0,0,0,0
Lithuania,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2592.223,0,11607.487,5328.88,0,457.661,4079.161,3967.367,14646.253,26354.788,7947.19,1194.86,4421.414,27700.853,35963.575,2733.541
Lithuania,Netherlands,0,0,0,0,0,0,0,0,0,0,0,2.97,10.332,1.863,3.371,3.977,1.484,4.265,3.169,0,0.311,0,0,0,0,0,6.627,0.621,0.021,0.02,0
Lithuania,Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.399,581.899,0,0,4594.741,8022.168,4251.306,2801.899,2899.409,4545.206,753.208,1910.924,3342.418,2363.685,3011.08,1793.326
Lithuania,"Other Asia, nes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.194,567.245,308.099,1962.35,1040.709,578.126,117.303,0
Lithuania,Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31536.987,0,0,0,0,0,0,0,0,0,0
Lithuania,Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.701,0,0,0,0
Lithuania,Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2596.166,0,0
Lithuania,Poland,0,0,0,0,0,0,272.929,7.899,0,0,1809.277,0,0,285.979,0,0,0,3.498,201.817,6866.259,22140.332,687.095,744.667,3719.497,12930.956,723.527,417.991,1845.366,2453.742,12370.469,3657.169
Lithuania,Poland,0,0,0,0,0,0,0,47.8,18.399,22.3,39.091,4.102,7.857,2.826,9.045,4.973,1.446,560.823,211.234,115.175,54.196,1531.93,583.116,1486.182,247.863,525.699,6515.464,834.355,1193.023,782.948,1307.968
Lithuania,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101.675,0,0,2752.901,5521.545,2107.941,0,0,2397.315,1126.996,2179.14,0,1589.019,3388.802,4158.483,10536.146,9548.701
Lithuania,Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.394,0,0,0,0,0,0,0,205.023,29.083,0,0,0,0,0,0
Lithuania,Russian Federation,0,0,0,0,0,0,0,0,0,2019.1,524.041,3126.86,809.967,5789.373,480.264,1864.059,2699.878,571.957,1731.744,18.468,1344.727,20.485,16.665,133.261,13.53,293.219,152.566,163.05,137.951,198.556,79.127
Lithuania,Russian Federation,0,0,0,0,0,0,4.427,36.399,784.399,725.8,955.662,0,0,0,1460.842,3637.609,0,9.2,129.206,1705.189,3586.487,0,0,0,8353.836,0,0,208.34,9.615,0.02,4650.398
Lithuania,Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13392.665,62521.364,43194.285,96051.382,133485.884,66473.795,151246.067,127064.613,100229.565,99970.554
Lithuania,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3318.936,0,0
Lithuania,"Serbia, FR(Serbia/Montenegro)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.148
Lithuania,Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740.694,0,0,0,0,0,0,0,0,0,0
Lithuania,Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970.132,210.184,0,0,0,0,0,0,0,0
Lithuania,Sao Tome and Principe,0,0,0,0,0,0,123.641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18663.554,9184.479,0
Lithuania,Slovak Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.227,0,11.409,13.113,34.248,124.451,409.226
Lithuania,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,647.366,1.665,0,259.668,340.488,0,375.78,5045.85,3464.14,2834.418,9712.303,10330.721,3335.139,613.756,2275.899,2448.733,1885.863,5481.059
Lithuania,Sweden,0,0,0,0,0,0,0,15.699,26.8,8.199,9.605,3.285,3.389,11.421,3.45,2.02,62.442,20.471,13.664,21.312,1.503,12.986,4.647,51.666,13.258,0,1838.439,773.994,3760.739,16.666,162.798
Lithuania,Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.599,114.131,0,60.085,0,0,0,0,0,0
Lithuania,Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,1598.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4461.813,0,0,0,0,36419.643,20131.393,30411.896,25869.78,9715.916,8458.426,37416.17,43478.196,58895.868,148833.847,27509.882
Lithuania,Tanzania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734.79,0,0,1906.832,7258.264,0,0,0,11526.162,7617.746,4187.779,0,0
Lithuania,Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.605,1633.212,190.354,0,0
Lithuania,Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,862.682,0,43249.833,2010.625,0,0,80.422,0.017,0,0,0,0,0,0,0,0,0,0
Lithuania,Ukraine,0,0,0,0,0,0,0,489.3,4822.8,412.5,0,5.69,0,0,5.653,0,0,0,0,0,11751.348,0,0,0,0,0,5382.403,1753.391,0,0,567.86
Lithuania,Unspecified,0,0,0,0,0,0,0.075,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,Unspecified,0,0,0,0,0,0,0.968,0.099,0.199,0.099,0.149,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,United States,0,0,0,0,0,0,0,0,0,0,0,594.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0
Lithuania,Vietnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.323,0,0,0,0,8293.626,0,0
Lithuania,Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4859.965,0,0,0,0,0,0,0,9794.196,0,0
Lithuania,South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2386.024,2777.45,0,11365.042,10327.317,11833.593,11884.706,29848.114,11860.73
Lithuania,"Congo, Dem. Rep.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3350.225,8972.89,2764.509,0,0,8065.641,0,0,0,0,0
Lithuania,Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925.249,0,0
Luxembourg,Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.92,0,0,0,0,0,1.543,0.252,0.06,0,0,0,189.368,451.718,0
